method,win,unit,mid,count,mean,abs90,abs95,abs99,rel90,rel95,rel99
② bge-m3·명사,1,기사,2025-08-09 12:00:00,11,0.6385825276374817,2,0,0,3.6363636363636362,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-09 12:00:00,11,0.6385825872421265,2,0,0,3.6363636363636362,0.0,0.0
② bge-m3·명사,1,매체,2025-08-09 12:00:00,11,0.6385825872421265,2,0,0,3.6363636363636362,0.0,0.0
② bge-m3·명사,1,기사,2025-08-10 12:00:00,7,0.7151182889938354,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-10 12:00:00,7,0.7151182889938354,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-10 12:00:00,6,0.7977394461631775,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-11 12:00:00,7,0.6221224665641785,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-11 12:00:00,6,0.630069375038147,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-11 12:00:00,5,0.7002755999565125,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-12 12:00:00,128,0.7070447206497192,1053,127,3,12.95521653543307,1.5625,0.036909448818897635
② bge-m3·명사,1,기자-매체,2025-08-12 12:00:00,122,0.7141923904418945,907,104,2,12.28830781736892,1.4090231675924672,0.027096599376778215
② bge-m3·명사,1,매체,2025-08-12 12:00:00,107,0.7410180568695068,776,67,0,13.683653676600246,1.1814494798095574,0.0
② bge-m3·명사,1,기사,2025-08-13 12:00:00,54,0.6185526847839355,42,1,1,2.9350104821802936,0.06988120195667365,0.06988120195667365
② bge-m3·명사,1,기자-매체,2025-08-13 12:00:00,52,0.6274165511131287,35,1,1,2.6395173453996983,0.07541478129713425,0.07541478129713425
② bge-m3·명사,1,매체,2025-08-13 12:00:00,50,0.6359818577766418,34,1,1,2.7755102040816326,0.0816326530612245,0.0816326530612245
② bge-m3·명사,1,기사,2025-08-14 12:00:00,5,0.5031809210777283,1,1,0,10.0,10.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-14 12:00:00,5,0.5031809210777283,1,1,0,10.0,10.0,0.0
② bge-m3·명사,1,매체,2025-08-14 12:00:00,5,0.5031809210777283,1,1,0,10.0,10.0,0.0
② bge-m3·명사,1,기사,2025-08-15 12:00:00,2,0.46818631887435913,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-15 12:00:00,2,0.4681863486766815,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-15 12:00:00,2,0.4681863486766815,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-17 12:00:00,10,0.7059628963470459,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-17 12:00:00,10,0.7059629559516907,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-17 12:00:00,10,0.7059629559516907,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-18 12:00:00,62,0.6605184078216553,528,171,10,27.921734531993653,9.04283447911158,0.5288207297726071
② bge-m3·명사,1,기자-매체,2025-08-18 12:00:00,62,0.6605184078216553,528,171,10,27.921734531993653,9.04283447911158,0.5288207297726071
② bge-m3·명사,1,매체,2025-08-18 12:00:00,57,0.6790924668312073,416,161,10,26.065162907268167,10.087719298245613,0.6265664160401002
② bge-m3·명사,1,기사,2025-08-19 12:00:00,19,0.5299445390701294,15,3,0,8.771929824561402,1.7543859649122806,0.0
② bge-m3·명사,1,기자-매체,2025-08-19 12:00:00,19,0.5299445390701294,15,3,0,8.771929824561402,1.7543859649122806,0.0
② bge-m3·명사,1,매체,2025-08-19 12:00:00,18,0.5404092669487,12,3,0,7.8431372549019605,1.9607843137254901,0.0
② bge-m3·명사,1,기사,2025-08-20 12:00:00,14,0.6021498441696167,6,1,0,6.593406593406594,1.098901098901099,0.0
② bge-m3·명사,1,기자-매체,2025-08-20 12:00:00,14,0.6021497249603271,6,1,0,6.593406593406594,1.098901098901099,0.0
② bge-m3·명사,1,매체,2025-08-20 12:00:00,14,0.6021497249603271,6,1,0,6.593406593406594,1.098901098901099,0.0
② bge-m3·명사,1,기사,2025-08-21 12:00:00,72,0.7102484703063965,256,41,3,10.015649452269171,1.6040688575899842,0.11737089201877934
② bge-m3·명사,1,기자-매체,2025-08-21 12:00:00,70,0.716848611831665,249,41,3,10.31055900621118,1.6977225672877845,0.12422360248447205
② bge-m3·명사,1,매체,2025-08-21 12:00:00,66,0.7440317273139954,238,38,2,11.095571095571096,1.7715617715617717,0.09324009324009325
② bge-m3·명사,1,기사,2025-08-22 12:00:00,51,0.6831107139587402,126,7,0,9.88235294117647,0.5490196078431373,0.0
② bge-m3·명사,1,기자-매체,2025-08-22 12:00:00,49,0.6894599795341492,126,7,0,10.714285714285714,0.5952380952380952,0.0
② bge-m3·명사,1,매체,2025-08-22 12:00:00,47,0.7017363905906677,115,7,0,10.638297872340425,0.6475485661424607,0.0
② bge-m3·명사,1,기사,2025-08-23 12:00:00,5,0.81714928150177,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-23 12:00:00,5,0.81714928150177,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-23 12:00:00,5,0.81714928150177,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-24 12:00:00,5,0.7400833368301392,2,0,0,20.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-24 12:00:00,5,0.7400833368301392,2,0,0,20.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-24 12:00:00,5,0.7400833368301392,2,0,0,20.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-25 12:00:00,13,0.6625640392303467,2,0,0,2.564102564102564,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-25 12:00:00,13,0.6625639796257019,2,0,0,2.564102564102564,0.0,0.0
② bge-m3·명사,1,매체,2025-08-25 12:00:00,12,0.6766240000724792,2,0,0,3.0303030303030303,0.0,0.0
② bge-m3·명사,1,기사,2025-08-26 12:00:00,162,0.7200658917427063,814,119,11,6.241852618664213,0.9125067096081589,0.08434935971167856
② bge-m3·명사,1,기자-매체,2025-08-26 12:00:00,121,0.7715743780136108,506,53,3,6.969696969696971,0.7300275482093663,0.04132231404958678
② bge-m3·명사,1,매체,2025-08-26 12:00:00,109,0.8002399802207947,526,42,1,8.936459395174992,0.7135575942915392,0.016989466530750934
② bge-m3·명사,1,기사,2025-08-27 12:00:00,54,0.6946536898612976,68,11,0,4.751921733053808,0.7686932215234101,0.0
② bge-m3·명사,1,기자-매체,2025-08-27 12:00:00,54,0.6946538090705872,68,11,0,4.751921733053808,0.7686932215234101,0.0
② bge-m3·명사,1,매체,2025-08-27 12:00:00,53,0.7041009664535522,60,10,0,4.354136429608127,0.7256894049346879,0.0
② bge-m3·명사,1,기사,2025-08-28 12:00:00,9,0.576590359210968,3,1,0,8.333333333333332,2.7777777777777777,0.0
② bge-m3·명사,1,기자-매체,2025-08-28 12:00:00,9,0.5765904188156128,3,1,0,8.333333333333332,2.7777777777777777,0.0
② bge-m3·명사,1,매체,2025-08-28 12:00:00,9,0.5765904188156128,3,1,0,8.333333333333332,2.7777777777777777,0.0
② bge-m3·명사,1,기사,2025-08-29 12:00:00,20,0.5748022198677063,7,1,0,3.684210526315789,0.5263157894736842,0.0
② bge-m3·명사,1,기자-매체,2025-08-29 12:00:00,20,0.5748022198677063,7,1,0,3.684210526315789,0.5263157894736842,0.0
② bge-m3·명사,1,매체,2025-08-29 12:00:00,20,0.5748022198677063,7,1,0,3.684210526315789,0.5263157894736842,0.0
② bge-m3·명사,1,기사,2025-08-30 12:00:00,3,0.6036856174468994,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-30 12:00:00,3,0.6036856174468994,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-30 12:00:00,3,0.6036856174468994,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-08-31 12:00:00,4,0.47625306248664856,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-08-31 12:00:00,4,0.47625303268432617,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-08-31 12:00:00,4,0.47625303268432617,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-01 12:00:00,195,0.6150749325752258,1464,208,3,7.739888977002379,1.0996563573883162,0.01586042823156225
② bge-m3·명사,1,기자-매체,2025-09-01 12:00:00,150,0.663909912109375,694,92,0,6.210290827740493,0.8232662192393736,0.0
② bge-m3·명사,1,매체,2025-09-01 12:00:00,121,0.7008511424064636,558,60,0,7.68595041322314,0.8264462809917356,0.0
② bge-m3·명사,1,기사,2025-09-02 12:00:00,49,0.7277629971504211,101,17,1,8.58843537414966,1.445578231292517,0.08503401360544217
② bge-m3·명사,1,기자-매체,2025-09-02 12:00:00,47,0.7270858883857727,100,17,1,9.250693802035153,1.572617946345976,0.09250693802035154
② bge-m3·명사,1,매체,2025-09-02 12:00:00,45,0.7345443964004517,101,17,1,10.202020202020202,1.7171717171717171,0.10101010101010101
② bge-m3·명사,1,기사,2025-09-03 12:00:00,88,0.5859150290489197,182,51,10,4.754440961337513,1.3322884012539185,0.2612330198537095
② bge-m3·명사,1,기자-매체,2025-09-03 12:00:00,76,0.6117244958877563,120,34,6,4.2105263157894735,1.1929824561403508,0.21052631578947367
② bge-m3·명사,1,매체,2025-09-03 12:00:00,66,0.6329213380813599,101,34,6,4.708624708624709,1.5850815850815851,0.27972027972027974
② bge-m3·명사,1,기사,2025-09-04 12:00:00,75,0.5979793071746826,362,87,1,13.045045045045045,3.135135135135135,0.036036036036036036
② bge-m3·명사,1,기자-매체,2025-09-04 12:00:00,70,0.6148428320884705,284,66,1,11.759834368530022,2.732919254658385,0.041407867494824016
② bge-m3·명사,1,매체,2025-09-04 12:00:00,67,0.6237272024154663,247,66,1,11.17141564902759,2.9850746268656714,0.045228403437358664
② bge-m3·명사,1,기사,2025-09-05 12:00:00,106,0.6343134641647339,225,25,1,4.0431266846361185,0.44923629829290207,0.017969451931716084
② bge-m3·명사,1,기자-매체,2025-09-05 12:00:00,81,0.6697935461997986,117,5,0,3.6111111111111107,0.15432098765432098,0.0
② bge-m3·명사,1,매체,2025-09-05 12:00:00,75,0.6777026057243347,101,3,0,3.6396396396396398,0.10810810810810811,0.0
② bge-m3·명사,1,기사,2025-09-06 12:00:00,2,0.5434495806694031,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-06 12:00:00,2,0.5434496402740479,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-06 12:00:00,2,0.5434496402740479,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-07 12:00:00,3,0.5781187415122986,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-07 12:00:00,3,0.5781187415122986,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-07 12:00:00,3,0.5781187415122986,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-08 12:00:00,73,0.6747363805770874,706,214,28,26.86453576864536,8.143074581430746,1.06544901065449
② bge-m3·명사,1,기자-매체,2025-09-08 12:00:00,71,0.6821007132530212,628,171,15,25.271629778672033,6.881287726358148,0.6036217303822937
② bge-m3·명사,1,매체,2025-09-08 12:00:00,65,0.706480085849762,527,158,13,25.33653846153846,7.596153846153846,0.625
② bge-m3·명사,1,기사,2025-09-09 12:00:00,85,0.7463169097900391,745,67,12,20.868347338935575,1.876750700280112,0.33613445378151263
② bge-m3·명사,1,기자-매체,2025-09-09 12:00:00,82,0.7646198272705078,702,57,12,21.138211382113823,1.7163504968383017,0.36133694670280037
② bge-m3·명사,1,매체,2025-09-09 12:00:00,81,0.7701911926269531,673,54,12,20.771604938271604,1.6666666666666667,0.3703703703703704
② bge-m3·명사,1,기사,2025-09-10 12:00:00,42,0.6683520674705505,115,13,0,13.356562137049943,1.5098722415795587,0.0
② bge-m3·명사,1,기자-매체,2025-09-10 12:00:00,41,0.6744641065597534,115,13,0,14.02439024390244,1.5853658536585367,0.0
② bge-m3·명사,1,매체,2025-09-10 12:00:00,39,0.6818021535873413,102,8,0,13.765182186234817,1.0796221322537112,0.0
② bge-m3·명사,1,기사,2025-09-11 12:00:00,163,0.639202356338501,1204,246,5,9.119139589487238,1.8632129061576914,0.03787018101946527
② bge-m3·명사,1,기자-매체,2025-09-11 12:00:00,126,0.6738200783729553,624,99,3,7.923809523809523,1.2571428571428571,0.0380952380952381
② bge-m3·명사,1,매체,2025-09-11 12:00:00,107,0.6970329284667969,470,73,1,8.287779932992418,1.287250925762652,0.01763357432551578
② bge-m3·명사,1,기사,2025-09-12 12:00:00,25,0.5915674567222595,1,1,0,0.33333333333333337,0.33333333333333337,0.0
② bge-m3·명사,1,기자-매체,2025-09-12 12:00:00,24,0.5865046381950378,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-12 12:00:00,22,0.5971232652664185,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-13 12:00:00,15,0.6164332628250122,4,1,0,3.8095238095238098,0.9523809523809524,0.0
② bge-m3·명사,1,기자-매체,2025-09-13 12:00:00,15,0.6164333820343018,4,1,0,3.8095238095238098,0.9523809523809524,0.0
② bge-m3·명사,1,매체,2025-09-13 12:00:00,14,0.6271892189979553,4,1,0,4.395604395604396,1.098901098901099,0.0
② bge-m3·명사,1,기사,2025-09-14 12:00:00,10,0.627140998840332,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-14 12:00:00,10,0.627140998840332,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-14 12:00:00,10,0.627140998840332,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-15 12:00:00,95,0.6268643140792847,493,169,7,11.041433370660695,3.7849944008958567,0.15677491601343785
② bge-m3·명사,1,기자-매체,2025-09-15 12:00:00,82,0.6533838510513306,288,75,3,8.672086720867208,2.2583559168925023,0.09033423667570009
② bge-m3·명사,1,매체,2025-09-15 12:00:00,74,0.6736781001091003,242,56,3,8.959644576082933,2.073306182895224,0.11106997408367272
② bge-m3·명사,1,기사,2025-09-16 12:00:00,138,0.6914681196212769,788,89,1,8.335977996403258,0.9415000528932614,0.010578652279699566
② bge-m3·명사,1,기자-매체,2025-09-16 12:00:00,117,0.7145406603813171,523,71,0,7.707043913940466,1.0462717359269083,0.0
② bge-m3·명사,1,매체,2025-09-16 12:00:00,106,0.7287067770957947,427,45,0,7.672955974842767,0.8086253369272237,0.0
② bge-m3·명사,1,기사,2025-09-17 12:00:00,24,0.6045857071876526,3,0,0,1.0869565217391304,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-17 12:00:00,23,0.604564905166626,3,0,0,1.185770750988142,0.0,0.0
② bge-m3·명사,1,매체,2025-09-17 12:00:00,22,0.6194648146629333,2,0,0,0.8658008658008658,0.0,0.0
② bge-m3·명사,1,기사,2025-09-18 12:00:00,97,0.6564021110534668,815,125,8,17.504295532646047,2.6847079037800685,0.1718213058419244
② bge-m3·명사,1,기자-매체,2025-09-18 12:00:00,82,0.6892605423927307,467,91,8,14.062029509183983,2.740138512496236,0.2408912978018669
② bge-m3·명사,1,매체,2025-09-18 12:00:00,67,0.749576210975647,360,69,5,16.28222523744912,3.1207598371777476,0.22614201718679333
② bge-m3·명사,1,기사,2025-09-19 12:00:00,28,0.5598291754722595,24,2,0,6.349206349206349,0.5291005291005291,0.0
② bge-m3·명사,1,기자-매체,2025-09-19 12:00:00,25,0.5748244524002075,12,0,0,4.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-19 12:00:00,23,0.5886726379394531,10,0,0,3.9525691699604746,0.0,0.0
② bge-m3·명사,1,기사,2025-09-21 12:00:00,2,0.3323234021663666,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-21 12:00:00,2,0.3323234021663666,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-21 12:00:00,1,,0,0,0,,,
② bge-m3·명사,1,기사,2025-09-22 12:00:00,54,0.6848523616790771,276,80,3,19.28721174004193,5.590496156533892,0.20964360587002098
② bge-m3·명사,1,기자-매체,2025-09-22 12:00:00,53,0.6917421817779541,266,79,3,19.3033381712627,5.732946298984035,0.21770682148040638
② bge-m3·명사,1,매체,2025-09-22 12:00:00,49,0.7254961729049683,219,58,3,18.622448979591837,4.931972789115646,0.25510204081632654
② bge-m3·명사,1,기사,2025-09-23 12:00:00,21,0.4896635413169861,1,0,0,0.4761904761904762,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-23 12:00:00,21,0.4896635413169861,1,0,0,0.4761904761904762,0.0,0.0
② bge-m3·명사,1,매체,2025-09-23 12:00:00,19,0.48676741123199463,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-24 12:00:00,71,0.7142069339752197,651,129,5,26.197183098591548,5.191146881287726,0.2012072434607646
② bge-m3·명사,1,기자-매체,2025-09-24 12:00:00,70,0.7225264310836792,651,129,5,26.956521739130434,5.341614906832298,0.2070393374741201
② bge-m3·명사,1,매체,2025-09-24 12:00:00,68,0.7376410961151123,651,129,5,28.577699736611063,5.662862159789289,0.21949078138718175
② bge-m3·명사,1,기사,2025-09-25 12:00:00,78,0.6826406121253967,362,44,7,12.054612054612054,1.465201465201465,0.2331002331002331
② bge-m3·명사,1,기자-매체,2025-09-25 12:00:00,72,0.7109323143959045,316,38,2,12.363067292644757,1.486697965571205,0.0782472613458529
② bge-m3·명사,1,매체,2025-09-25 12:00:00,69,0.7294095158576965,294,37,1,12.531969309462914,1.577152600170503,0.042625745950554135
② bge-m3·명사,1,기사,2025-09-26 12:00:00,54,0.7100851535797119,147,19,1,10.272536687631026,1.3277428371767994,0.06988120195667365
② bge-m3·명사,1,기자-매체,2025-09-26 12:00:00,51,0.7317760586738586,136,19,1,10.666666666666668,1.4901960784313726,0.0784313725490196
② bge-m3·명사,1,매체,2025-09-26 12:00:00,51,0.7317760586738586,136,19,1,10.666666666666668,1.4901960784313726,0.0784313725490196
② bge-m3·명사,1,기사,2025-09-27 12:00:00,2,0.8551901578903198,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-27 12:00:00,2,0.8551901578903198,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-09-27 12:00:00,2,0.8551901578903198,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-09-28 12:00:00,4,0.6756903529167175,2,0,0,33.33333333333333,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-09-28 12:00:00,4,0.6756904125213623,2,0,0,33.33333333333333,0.0,0.0
② bge-m3·명사,1,매체,2025-09-28 12:00:00,4,0.6756904125213623,2,0,0,33.33333333333333,0.0,0.0
② bge-m3·명사,1,기사,2025-09-29 12:00:00,102,0.6304477453231812,565,130,6,10.968743933216851,2.5237817899437003,0.11648223645894001
② bge-m3·명사,1,기자-매체,2025-09-29 12:00:00,86,0.6649873852729797,307,96,6,8.399452804377566,2.6265389876880985,0.16415868673050615
② bge-m3·명사,1,매체,2025-09-29 12:00:00,76,0.6939861178398132,236,73,3,8.280701754385964,2.56140350877193,0.10526315789473684
② bge-m3·명사,1,기사,2025-09-30 12:00:00,126,0.6760073304176331,265,21,0,3.3650793650793656,0.26666666666666666,0.0
② bge-m3·명사,1,기자-매체,2025-09-30 12:00:00,115,0.6901583075523376,232,17,0,3.5392829900839056,0.2593440122044241,0.0
② bge-m3·명사,1,매체,2025-09-30 12:00:00,102,0.7108925580978394,187,17,0,3.6303630363036308,0.33003300330033003,0.0
② bge-m3·명사,1,기사,2025-10-01 12:00:00,95,0.6493690013885498,394,58,5,8.824188129899216,1.2989921612541993,0.11198208286674133
② bge-m3·명사,1,기자-매체,2025-10-01 12:00:00,86,0.6669067740440369,291,50,4,7.961696306429548,1.3679890560875512,0.1094391244870041
② bge-m3·명사,1,매체,2025-10-01 12:00:00,76,0.6910058856010437,257,43,1,9.017543859649123,1.5087719298245614,0.03508771929824561
② bge-m3·명사,1,기사,2025-10-02 12:00:00,82,0.6264246106147766,519,143,33,15.627822944896117,4.3059319482083716,0.9936766034327009
② bge-m3·명사,1,기자-매체,2025-10-02 12:00:00,69,0.657034158706665,265,72,9,11.295822676896845,3.0690537084398977,0.3836317135549872
② bge-m3·명사,1,매체,2025-10-02 12:00:00,65,0.6698021292686462,224,57,9,10.76923076923077,2.7403846153846154,0.4326923076923077
② bge-m3·명사,1,기사,2025-10-03 12:00:00,16,0.5832058191299438,18,1,0,15.0,0.8333333333333334,0.0
② bge-m3·명사,1,기자-매체,2025-10-03 12:00:00,16,0.5832058787345886,18,1,0,15.0,0.8333333333333334,0.0
② bge-m3·명사,1,매체,2025-10-03 12:00:00,16,0.5832058787345886,18,1,0,15.0,0.8333333333333334,0.0
② bge-m3·명사,1,기사,2025-10-05 12:00:00,3,0.52032071352005,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-05 12:00:00,3,0.52032071352005,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-10-05 12:00:00,3,0.52032071352005,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-10-06 12:00:00,193,0.7445480823516846,1426,255,25,7.696459412780657,1.3762953367875648,0.13493091537132987
② bge-m3·명사,1,기자-매체,2025-10-06 12:00:00,157,0.785112202167511,1050,180,13,8.57422831945125,1.4698677119059285,0.10615711252653928
② bge-m3·명사,1,매체,2025-10-06 12:00:00,136,0.8111701011657715,930,127,8,10.130718954248366,1.383442265795207,0.08714596949891067
② bge-m3·명사,1,기사,2025-10-07 12:00:00,67,0.7058596014976501,25,2,0,1.1307100859339665,0.09045680687471733,0.0
② bge-m3·명사,1,기자-매체,2025-10-07 12:00:00,50,0.7249100208282471,12,0,0,0.9795918367346939,0.0,0.0
② bge-m3·명사,1,매체,2025-10-07 12:00:00,49,0.7305302023887634,10,0,0,0.8503401360544218,0.0,0.0
② bge-m3·명사,1,기사,2025-10-08 12:00:00,43,0.7060924768447876,40,3,0,4.4296788482834994,0.33222591362126247,0.0
② bge-m3·명사,1,기자-매체,2025-10-08 12:00:00,34,0.7389959096908569,23,2,0,4.09982174688057,0.35650623885918004,0.0
② bge-m3·명사,1,매체,2025-10-08 12:00:00,33,0.7424954175949097,23,2,0,4.356060606060606,0.3787878787878788,0.0
② bge-m3·명사,1,기사,2025-10-09 12:00:00,79,0.7037073969841003,37,1,0,1.2009087958455047,0.03245699448231094,0.0
② bge-m3·명사,1,기자-매체,2025-10-09 12:00:00,69,0.7270069122314453,24,0,0,1.0230179028132993,0.0,0.0
② bge-m3·명사,1,매체,2025-10-09 12:00:00,60,0.7493871450424194,18,0,0,1.0169491525423728,0.0,0.0
② bge-m3·명사,1,기사,2025-10-10 12:00:00,118,0.7007573246955872,253,74,26,3.665073156598581,1.0719976821671737,0.3766478342749529
② bge-m3·명사,1,기자-매체,2025-10-10 12:00:00,100,0.7416104674339294,175,23,4,3.535353535353535,0.4646464646464647,0.0808080808080808
② bge-m3·명사,1,매체,2025-10-10 12:00:00,92,0.7559705376625061,159,13,1,3.7983755375059722,0.3105590062111801,0.023889154323936932
② bge-m3·명사,1,기사,2025-10-11 12:00:00,1,,0,0,0,,,
② bge-m3·명사,1,기자-매체,2025-10-11 12:00:00,1,,0,0,0,,,
② bge-m3·명사,1,매체,2025-10-11 12:00:00,1,,0,0,0,,,
② bge-m3·명사,1,기사,2025-10-12 12:00:00,6,0.6569036245346069,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-12 12:00:00,5,0.6548033952713013,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-10-12 12:00:00,5,0.6548033952713013,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-10-13 12:00:00,68,0.6183217167854309,70,11,0,3.0728709394205445,0.4828797190517998,0.0
② bge-m3·명사,1,기자-매체,2025-10-13 12:00:00,64,0.6208189129829407,61,7,0,3.0257936507936507,0.3472222222222222,0.0
② bge-m3·명사,1,매체,2025-10-13 12:00:00,56,0.6331192851066589,69,7,0,4.48051948051948,0.45454545454545453,0.0
② bge-m3·명사,1,기사,2025-10-14 12:00:00,51,0.5970426797866821,13,7,1,1.019607843137255,0.5490196078431373,0.0784313725490196
② bge-m3·명사,1,기자-매체,2025-10-14 12:00:00,47,0.5956027507781982,8,2,0,0.7400555041628123,0.18501387604070307,0.0
② bge-m3·명사,1,매체,2025-10-14 12:00:00,39,0.6106469631195068,2,1,0,0.2699055330634278,0.1349527665317139,0.0
② bge-m3·명사,1,기사,2025-10-15 12:00:00,19,0.5179851055145264,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-15 12:00:00,19,0.5179851651191711,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-10-15 12:00:00,19,0.5179851651191711,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-10-16 12:00:00,82,0.639357328414917,408,87,16,12.285456187895212,2.619692863595303,0.4817825956037338
② bge-m3·명사,1,기자-매체,2025-10-16 12:00:00,78,0.6549248099327087,359,72,11,11.954711954711955,2.3976023976023977,0.3663003663003663
② bge-m3·명사,1,매체,2025-10-16 12:00:00,67,0.7107386589050293,305,68,11,13.794663048394392,3.0755314337403887,0.4975124378109453
② bge-m3·명사,1,기사,2025-10-17 12:00:00,9,0.45035040378570557,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-17 12:00:00,9,0.45035040378570557,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-10-17 12:00:00,9,0.45035040378570557,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-10-18 12:00:00,4,0.5085667371749878,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-18 12:00:00,4,0.508566677570343,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,매체,2025-10-18 12:00:00,4,0.508566677570343,0,0,0,0.0,0.0,0.0
② bge-m3·명사,1,기사,2025-10-19 12:00:00,76,0.8379468321800232,612,85,8,21.47368421052632,2.982456140350877,0.2807017543859649
② bge-m3·명사,1,기자-매체,2025-10-19 12:00:00,73,0.8372992277145386,588,84,7,22.37442922374429,3.1963470319634704,0.2663622526636225
② bge-m3·명사,1,매체,2025-10-19 12:00:00,69,0.8522082567214966,544,87,7,23.18840579710145,3.70843989769821,0.29838022165387895
② bge-m3·명사,1,기사,2025-10-20 12:00:00,41,0.7409175038337708,34,0,0,4.146341463414634,0.0,0.0
② bge-m3·명사,1,기자-매체,2025-10-20 12:00:00,41,0.7409176230430603,34,0,0,4.146341463414634,0.0,0.0
② bge-m3·명사,1,매체,2025-10-20 12:00:00,41,0.7409176230430603,34,0,0,4.146341463414634,0.0,0.0
② bge-m3·명사,1,기사,2025-10-21 12:00:00,25,0.6119741797447205,45,10,1,15.0,3.3333333333333335,0.33333333333333337
② bge-m3·명사,1,기자-매체,2025-10-21 12:00:00,24,0.6196885108947754,45,10,1,16.304347826086957,3.6231884057971016,0.36231884057971014
② bge-m3·명사,1,매체,2025-10-21 12:00:00,24,0.6196885108947754,45,10,1,16.304347826086957,3.6231884057971016,0.36231884057971014
② bge-m3·명사,1,기사,2025-10-22 12:00:00,91,0.8350464105606079,1585,258,8,38.70573870573871,6.3003663003663,0.19536019536019536
